instrument_id,signal_date,session_date,exit,entry_price,stop_price,exit_date,exit_price,exit_reason,per_dollar,excess_over_spy,levered,pullback,spy_above_200
TDY,2022-06-01,2022-06-02,wide,414.4271110005,367.1147769717666905777289372,2022-06-13,366.8064005591104065576436449,stop,-0.114907,-0.013348,False,False,False
GSG,2022-06-03,2022-06-06,base,25.9529710005,24.83127397159572186713140580,2022-06-17,24.81041570145958146076301542,stop,-0.044024,0.067513,False,False,False
GSG,2022-06-03,2022-06-06,wide,25.9529710005,23.70957694269144373426281159,2022-06-22,23.52075519622,stop_gap,-0.093716,-0.002893,False,False,False
RWL,2022-06-06,2022-06-07,base,77.2085829990,74.17312310145426996566774418,2022-06-10,73.29190540000,stop_gap,-0.050729,0.011666,False,False,False
RWL,2022-06-06,2022-06-07,wide,77.2085829990,71.13766320390853993133548836,2022-06-13,71.07790756681725675779316655,stop,-0.079404,0.01859,False,False,False
NWN,2022-06-07,2022-06-08,base,54.7273510005,52.32368062741699873422676112,2022-06-13,52.27972873568996845529001064,stop,-0.044724,0.043355,False,False,False
NWN,2022-06-07,2022-06-08,wide,54.7273510005,49.92001025433399746845352224,2022-06-16,49.87807744572035691058002128,stop,-0.088608,0.019777,False,False,False
VAW,2022-06-07,2022-06-08,base,188.9744450025,180.1618147640809204621147581,2022-06-10,180.0104788396790924889265817,stop,-0.047435,0.004654,False,False,False
VAW,2022-06-07,2022-06-08,wide,188.9744450025,171.3491845256618409242295163,2022-06-13,171.2052512106602849778531635,stop,-0.09403,-0.00595,False,False,False
MOG.A,2022-06-08,2022-06-09,base,82.5412500000,78.07672010729487540025063046,2022-06-13,78.01113566240474770491441993,stop,-0.054883,0.01098,False,False,False
MOG.A,2022-06-08,2022-06-09,wide,82.5412500000,73.61219021458975080050126092,2022-06-17,73.55035597480949540982883986,stop,-0.108926,-0.020295,False,False,False
DNOW,2022-06-10,2022-06-13,base,10.4552250000,9.525361715578663382250601914,2022-06-17,9.517360411737577305009511408,stop,-0.089703,-0.06533,False,True,False
DNOW,2022-06-10,2022-06-13,wide,10.4552250000,8.595498431157326764501203828,2022-09-08,11.3243350000,time,0.083127,0.015447,False,True,False
CFR,2022-06-14,2022-06-15,base,119.3696529990,111.9021814033655713534158956,2022-07-15,119.6401470015,time,0.002266,-0.013372,False,True,False
CFR,2022-06-14,2022-06-15,wide,119.3696529990,104.4347098077311427068317912,2022-09-12,142.0889239980,time,0.190327,0.106545,False,True,False
RLY,2022-06-14,2022-06-15,base,29.9249550000,28.83404498542497319499538796,2022-06-17,28.80982438763721621751159183,stop,-0.037264,-0.002085,False,True,False
RLY,2022-06-14,2022-06-15,wide,29.9249550000,27.74313497084994638999077592,2022-06-30,27.71983073747443243502318367,stop,-0.073688,-0.068546,False,True,False
WES,2022-06-14,2022-06-15,base,24.6423139995,22.32532067551641368725157599,2022-06-23,22.30656740614897989975428467,stop,-0.094786,-0.09178,False,True,False
WES,2022-06-14,2022-06-15,wide,24.6423139995,20.00832735153282737450315198,2022-09-12,28.5257309995,time,0.157591,0.07381,False,True,False
BBT,2022-06-21,2022-06-22,base,24.7923910005,23.48624068722654184239402733,2022-07-20,26.07661853906988845275358365,target,0.051799,-0.002636,False,True,False
BBT,2022-06-21,2022-06-22,wide,24.7923910005,22.18009037395308368478805466,2022-09-16,29.4952450000,time,0.189689,0.159854,False,True,False
WHD,2022-06-21,2022-06-22,base,36.8484170010,31.21147868321343658755650369,2022-06-28,42.44966762031878269917704377,target,0.152008,0.135287,False,True,False
WHD,2022-06-21,2022-06-22,wide,36.8484170010,25.57454036542687317511300738,2022-09-16,41.5692050000,time,0.128114,0.098279,False,True,False
CBU,2022-06-22,2022-06-23,base,62.2010829990,59.34440985706856363170989814,2022-07-19,65.00310762577305396174073817,target,0.045048,0.007461,False,True,False
CBU,2022-06-22,2022-06-23,wide,62.2010829990,56.48773671513712726341979628,2022-09-19,65.2173750000,time,0.048493,0.020746,False,True,False
VEA,2022-06-22,2022-06-23,base,40.4001910005,38.76466377492565157951897983,2022-07-22,41.3892950000,time,0.024483,-0.020563,False,True,False
VEA,2022-06-22,2022-06-23,wide,40.4001910005,37.12913654935130315903795967,2022-09-19,39.5702050000,time,-0.020544,-0.048291,False,True,False
BTI,2022-06-28,2022-06-29,base,43.8519170010,42.01358148036454592412020380,2022-07-05,41.82131560000,stop_gap,-0.046306,-0.050565,False,False,False
BTI,2022-06-28,2022-06-29,wide,43.8519170010,40.17524595972909184824040761,2022-07-11,40.14149875312291941108788567,stop,-0.084612,-0.09484,False,False,False
INVX,2022-06-30,2022-07-01,base,25.3126489995,22.43226987492308681900194899,2022-08-01,24.0279809995,time,-0.050752,-0.12821,False,True,False
INVX,2022-06-30,2022-07-01,wide,25.3126489995,19.55189075034617363800389799,2022-09-26,19.53546716211588285214797472,stop,-0.228233,-0.183825,False,True,False
ARW,2022-07-05,2022-07-06,base,108.9644590020,101.3230681990360656548510150,2022-07-19,116.5079008911277646402990599,target,0.069228,0.045693,False,True,False
ARW,2022-07-05,2022-07-06,wide,108.9644590020,93.68167739607213130970202996,2022-09-23,92.53887480378,stop_gap,-0.150743,-0.110821,False,True,False
FTGC,2022-07-07,2022-07-08,base,26.2731300000,25.19571421321756255308616889,2022-07-14,25.17454981327845980054157651,stop,-0.041814,-0.01413,False,True,False
FTGC,2022-07-07,2022-07-08,wide,26.2731300000,24.11829842643512510617233779,2022-10-03,25.6471700000,time,-0.023825,0.032933,False,True,False
PTEN,2022-07-07,2022-07-08,base,14.2071000000,11.92170573522869384299918697,2022-07-29,16.47864056958889825982893235,target,0.159888,0.099888,False,True,False
PTEN,2022-07-07,2022-07-08,wide,14.2071000000,9.636311470457387685998373932,2022-10-03,12.5937000000,time,-0.113563,-0.056805,False,True,False
ERX,2022-07-13,2022-07-14,base,41.4707260005,33.02505928646502102909932366,2022-07-26,49.87446294465476958856511977,target,0.202643,0.168296,True,True,False
ERX,2022-07-13,2022-07-14,wide,41.4707260005,24.57939257243004205819864732,2022-10-07,59.2403650000,time,0.428486,0.468496,True,True,False
AMN,2022-07-18,2022-07-19,base,122.8313819985,111.7077784430519938933528511,2022-07-22,111.6139439091598302184824347,stop,-0.091324,-0.098513,False,False,False
AMN,2022-07-18,2022-07-19,wide,122.8313819985,100.5841748876039877867057022,2022-08-24,100.4996841806984004369648694,stop,-0.181808,-0.236362,False,False,False
AQN,2022-07-19,2022-07-20,base,13.3266600000,12.73665025482343136534979203,2022-07-28,13.90497974259062031699710180,target,0.043396,0.014771,False,True,False
AQN,2022-07-19,2022-07-20,wide,13.3266600000,12.14664050964686273069958406,2022-09-26,12.13643733161875936600579641,stop,-0.089311,-0.012153,False,True,False
VGK,2022-07-21,2022-07-22,base,53.3766729990,51.18345434272643015379973921,2022-08-01,55.52321294628314004752945257,target,0.040215,0.000528,False,False,False
VGK,2022-07-21,2022-07-22,wide,53.3766729990,48.99023568645286030759947842,2022-09-21,48.94908388847623990494109486,stop,-0.08295,-0.03815,False,False,False
MWA,2022-07-22,2022-07-25,base,12.5162550000,11.88576682743580243362626630,2022-08-05,11.13773960000,stop_gap,-0.110138,-0.155389,False,False,False
MWA,2022-07-22,2022-07-25,wide,12.5162550000,11.25527865487160486725253260,2022-08-05,11.13773960000,stop_gap,-0.110138,-0.155389,False,False,False
MET,2022-07-25,2022-07-26,base,61.2806250000,57.89545520045442225822522482,2022-08-04,64.61147553191395945647168437,target,0.054354,-0.005202,False,False,False
MET,2022-07-25,2022-07-26,wide,61.2806250000,54.51028540090884451645044964,2022-10-19,67.3063260020,time,0.09833,0.155609,False,False,False
CP,2022-07-26,2022-07-27,base,76.9984789995,73.40803933213650110483070403,2022-08-08,80.52122397518333355609735376,target,0.045751,0.015953,False,False,False
CP,2022-07-26,2022-07-27,wide,76.9984789995,69.81759966477300220966140806,2022-09-23,69.75895288105459288780529248,stop,-0.094022,-0.011511,False,False,False
TPL,2022-08-01,2022-08-02,base,202.5756792210,185.8630928412957783173696793,2022-08-04,185.7069678433090898635830888,stop,-0.083271,-0.098244,False,False,False
TPL,2022-08-01,2022-08-02,wide,202.5756792210,169.1505064615915566347393586,2022-10-26,238.9582351130,time,0.1796,0.243414,False,False,False
CVSA,2022-08-02,2022-08-03,base,39.9299550000,37.79108693961612925003625703,2022-08-05,37.75934242658685170146622657,stop,-0.054361,-0.051996,False,False,False
CVSA,2022-08-02,2022-08-03,wide,39.9299550000,35.65221887923225850007251407,2022-08-12,35.62227101537370340293245316,stop,-0.107881,-0.138403,False,False,False
AON,2022-08-04,2022-08-05,base,287.6737639995,273.6323997460287131054658592,2022-08-11,301.4616875452387910135427321,target,0.047929,0.03216,False,False,False
AON,2022-08-04,2022-08-05,wide,287.6737639995,259.5910354925574262109317184,2022-10-31,281.3492450050,time,-0.021985,0.043945,False,False,False
GWW,2022-08-05,2022-08-08,base,562.5711229890,535.2305544176011804489387253,2022-09-06,561.1193239880,time,-0.002581,0.051246,False,False,False
GWW,2022-08-05,2022-08-08,wide,562.5711229890,507.8899858462023608978774506,2022-09-22,507.4633582580915509147232335,stop,-0.097957,-0.004081,False,False,False
IMXI,2022-08-08,2022-08-09,base,25.1225560005,23.16002981585111594500708777,2022-08-30,23.14057539080580100761328182,stop,-0.078892,-0.046949,False,False,False
IMXI,2022-08-08,2022-08-09,wide,25.1225560005,21.19750363120223189001417554,2022-11-02,25.6371750000,time,0.020484,0.109168,False,False,False
BXMT,2022-08-09,2022-08-10,base,30.4051939995,29.19639739404866341940555413,2022-08-30,29.17187242023766254213325346,stop,-0.040563,0.011296,False,False,False
BXMT,2022-08-09,2022-08-10,wide,30.4051939995,27.98760078859732683881110827,2022-09-22,27.96409120393490508426650694,stop,-0.080286,0.028693,False,False,False
HXL,2022-08-09,2022-08-10,base,64.3521600000,61.04591722975206441192064539,2022-08-22,60.50044060000,stop_gap,-0.059854,-0.044044,False,False,False
HXL,2022-08-09,2022-08-10,wide,64.3521600000,57.73967445950412882384129078,2022-09-01,57.69117313295814535562926410,stop,-0.103508,-0.047388,False,False,False
ENTA,2022-08-10,2022-08-11,base,66.5232429990,57.98538646907309660539049161,2022-08-30,57.93667874443907520424196360,stop,-0.129076,-0.077218,False,False,False
ENTA,2022-08-10,2022-08-11,wide,66.5232429990,49.44752993914619321078098323,2022-10-07,49.40599401399731040848392720,stop,-0.257312,-0.121119,False,False,False
EG,2022-08-11,2022-08-12,base,275.6877629940,263.2842574111228359113920196,2022-09-12,282.6885720065,time,0.025394,0.06316,False,False,False
EG,2022-08-11,2022-08-12,wide,275.6877629940,250.8807518282456718227840392,2022-09-26,250.6700119967099454584529006,stop,-0.090747,0.056268,False,False,False
SVXY,2022-08-15,2022-08-16,base,27.9839839995,26.86489488292295538844527059,2022-08-22,26.84232837122130010591897656,stop,-0.040797,-0.002747,True,False,False
SVXY,2022-08-15,2022-08-16,wide,27.9839839995,25.74580576634591077689054117,2022-09-16,25.72417928950218021183795312,stop,-0.080754,0.021969,True,False,False
TTMI,2022-08-19,2022-08-22,base,16.3881889995,15.22358176318580197230254935,2022-09-01,15.21079395450472589864581521,stop,-0.071844,-0.030886,False,False,False
TTMI,2022-08-19,2022-08-22,wide,16.3881889995,14.05897452687160394460509870,2022-09-22,14.04716498826903179729163042,stop,-0.142848,-0.048183,False,False,False
ARQT,2022-08-22,2022-08-23,base,25.4927400000,22.66684873901578443390172554,2022-09-06,22.64780858607501117497724809,stop,-0.111598,-0.059239,False,False,False
ARQT,2022-08-22,2022-08-23,wide,25.4927400000,19.84095747803156886780345108,2022-09-14,19.82429107375002234995449618,stop,-0.222355,-0.179309,False,False,False
DOX,2022-08-22,2022-08-23,base,87.8639100000,84.91681583566617484167774728,2022-09-01,84.53923019622,stop_gap,-0.037839,0.000793,False,False,False
DOX,2022-08-22,2022-08-23,wide,87.8639100000,81.96972167133234968335549456,2022-09-13,81.90086710512843050962147594,stop,-0.067867,-0.021183,False,False,False
