regime,arm,period,instrument_id,signal_date,entry_date,exit_date,entry_price,stop_price,exit_price,shares,initial_risk_per_share,costs,mfe,mae,exit_reason,gross_r,net_r,holding_days
1x,A,holdout,AEP,2025-07-01,2025-07-02,2025-07-31,103.9019229990,100.7796117944222797055433280,113.0834290005,320,3.1223112045777202944566720,3.200,3.307831706800293213928530195,-0.4842323202066853171323905853,time,2.940612065843629061723078667,2.937409310146074416867332908,29
1x,A,holdout,AEP,2025-08-04,2025-08-05,2025-08-18,114.7473470010,110.9733729803344036368096403,110.9178862938442364349912355,264,3.7739740206655963631903597,2.640,0.1623365703222168363471501573,-1.077735824022090897978924295,stop,-1.014702455869153360165931816,-1.017352182641314963837226063,13
1x,A,holdout,AEP,2025-09-30,2025-10-01,2025-10-29,113.0164789995,109.6521705934889838797003384,122.0489459995,297,3.3643084060110161202996616,2.970,2.905061255097074324444667072,-0.3823894376631615954038021868,time,2.684791615376781248807273165,2.681819236274397834343863253,28
1x,A,holdout,AEP,2025-11-17,2025-11-18,2025-11-24,124.4822079990,120.4410281144702428938497922,120.3808076004130077724028673,247,4.0411798845297571061502078,2.470,0.07863916234379146110949923825,-1.210590010538288955632861029,stop,-1.014901715780524466160675706,-1.017376240618748446314142602,6
1x,A,holdout,AEP,2026-01-09,2026-01-12,2026-02-10,115.6577979990,112.2251442799928668236886441,121.1693879985,291,3.4326537190071331763113559,2.910,1.975790323225989909199506457,-0.08675416263255803439874965140,time,1.605635304540471395064412902,1.602722106525586159958375126,29
1x,A,holdout,AEP,2026-02-12,2026-02-13,2026-03-16,127.3836600000,122.5327805850275011410533266,134.0829190030,206,4.8508794149724988589466734,2.060,1.570094687674931493936718908,-0.1594884007242192213934236147,time,1.381040102197217816978207913,1.378978620320522538807936209,31
1x,A,holdout,AEP,2026-04-09,2026-04-10,2026-04-17,137.0685000000,132.1106388455322124333300100,132.0445835261094463271133450,201,4.9578611544677875666699900,2.010,0.1314076735313368810321894441,-1.018281037469259630520113215,stop,-1.013323350002095199606570564,-1.015340348802271053228164229,7
1x,A,holdout,AEP,2026-06-23,2026-06-24,2026-07-23,134.2871110005,129.1682756745805543780415767,134.8525380010,195,5.1188353259194456219584233,1.950,1.229359922487772235856692889,-0.9332427586234050284396106558,time,0.1104600879885578182177169948,0.1085065185995672084879342552,29
1x,B,primary,AEP,2017-05-22,2017-05-23,2017-06-21,69.4647150000,67.99634182986348829231014506,72.3638019990,681,1.46837317013651170768985494,6.810,2.387190171606118758689666649,-0.06450131473812941936065008895,time,1.974353017312675154657061038,1.967542759400464514045454263,29
1x,B,primary,AEP,2017-08-02,2017-08-03,2017-08-31,70.7853750000,69.25845614417674766024594741,73.5931820015,654,1.52691885582325233975405259,6.540,2.295227402971881351373960837,-0.3047804395270820007315065929,time,1.838871129786490874066188199,1.832321993293832652186381450,28
1x,B,primary,AEP,2017-09-11,2017-09-12,2017-09-12,74.5272429990,73.20943694572260332165956074,73.17283222724974201999873096,758,1.31780605327739667834043926,7.580,0,-1.424519939281871625014826512,stop,-1.027777014972594036167490230,-1.035365385032915053186865623,0
1x,B,primary,AEP,2017-10-12,2017-10-13,2017-11-10,73.5867780015,72.04743579720587251872298649,74.7426090005,649,1.53934220429412748127701351,6.490,1.463753798352604501241159312,-0.6930109487832677100672697843,time,0.7508603322742077834158867817,0.7443640509586535552028408468,28
1x,B,primary,AEP,2017-11-13,2017-11-14,2017-12-13,75.9679650000,74.08031545902043259563276453,76.4717469990,529,1.88764954097956740436723547,5.290,1.113572702117777899923245077,-0.09957674659378661189607817387,time,0.2668832259713685470800221460,0.2615856324388261398416876507,29
1x,B,primary,AEP,2018-09-05,2018-09-06,2018-09-19,73.5267429990,71.70252691624898336579276689,71.66667565279085887410987051,548,1.82421608275101663420723311,5.480,0.1169022699758243062520984546,-1.555046590052007963771314868,stop,-1.019652969731556606517695478,-1.025134776461886194720510870,13
1x,B,primary,AEP,2018-10-24,2018-10-25,2018-10-26,75.0375000000,72.47851581664978240486244263,72.44227655874145751366001141,390,2.55898418335021759513755737,3.900,0.1807357790678079975063133881,-1.151825798368606148933726998,stop,-1.014161579483027721743654044,-1.018069380111520867635682441,1
1x,B,primary,AEP,2018-11-12,2018-11-13,2018-12-13,76.3281460005,73.52000014829956066826736417,80.3198209995,356,2.80814585220043933173263583,3.560,1.546163279267621198172030425,-0.4658408321187966467905290992,time,1.421462847405934147605373334,1.417901778812518999811660449,30
1x,B,primary,AEP,2019-01-24,2019-01-25,2019-02-25,77.4086880015,74.65566919382831493804031361,80.7396090005,363,2.75301880767168506195968639,3.630,1.580560941456133258484847277,-0.4027161014703164759134706218,time,1.209915816672921704349273639,1.206283440471156008541640125,31
1x,B,primary,AEP,2019-03-11,2019-03-12,2019-04-09,83.0314929990,80.97873841974190441173657086,83.5282150000,487,2.05275457925809558826342914,4.870,1.494823118167889249641608118,-0.4635191213865843042381452192,time,0.2419782695988551859715115117,0.2371067666432441018961050851,28
1x,B,primary,AEP,2019-05-13,2019-05-14,2019-06-12,86.3431530015,83.90150317363084812938488299,89.3453040005,409,2.44164982786915187061511701,4.090,1.935923384486774961693051633,-0.6483939602762895191073273808,time,1.229558376771824880029482446,1.225462785386909917329335189,29
1x,B,primary,AEP,2019-08-21,2019-08-22,2019-09-20,91.3256389995,88.48510311540852098316731125,93.1334100000,352,2.84053588409147901683268875,3.520,0.7865977025721118527949747531,-0.8011291151943474255317590092,time,0.6364189977759073491042068692,0.6328985352969767532203384087,29
1x,B,primary,AEP,2019-09-24,2019-09-25,2019-10-02,94.6472979990,92.26813153540929520658008712,92.22199746964159055897679708,420,2.37916646359070479341991288,4.200,0.09780694397011806288524436718,-1.247200666455961466689501505,stop,-1.019390852415630397246768465,-1.023594005138667573624042399,7
1x,B,primary,AEP,2019-10-24,2019-10-25,2019-10-28,95.7378470010,93.45874964415151033385341409,93.41202026932943457868648738,438,2.27909735684848966614658591,4.380,0.009720953312251515581794726565,-1.253939412641767535971614122,stop,-1.020503457073326877098938959,-1.024891159059795716741763916,3
1x,B,primary,AEP,2019-12-05,2019-12-06,2020-01-07,92.2460969985,89.94298318931769236068522372,93.6431569990,434,2.30311380918230763931477628,4.340,1.530058995543566972946804343,-0.8406440840139759509120634966,time,0.6065961633897757961100434938,0.6022542155623905842741825937,32
1x,B,primary,AEP,2020-01-15,2020-01-16,2020-02-14,96.7383470010,94.73669521373089291032231479,103.7081219990,499,2.00165178726910708967768521,4.990,4.112430569270296251583804745,-0.04913342151992285955422605714,time,3.482011727678669395727831807,3.477015853739155072548632053,29
1x,B,primary,AEP,2021-07-14,2021-07-15,2021-08-12,85.9829720010,83.61164027414392558677204704,88.9055220015,421,2.37133172685607441322795296,4.210,1.689778765922614588456673498,-0.5789873198467651969059664834,time,1.232450933541354007185556678,1.228233893855701060194391738,28
1x,B,primary,AEP,2021-08-16,2021-08-17,2021-09-15,90.0750139995,87.47144780881268569888335275,87.42771208490827935603391107,384,2.60356619068731430111664725,3.840,0.5434791731284769034236642791,-1.088897224752939876278342808,stop,-1.016798391399014352773241471,-1.020639277041088274607834429,29
1x,B,primary,AEP,2021-10-22,2021-10-25,2021-11-04,85.6127850000,83.22923325791513480763267245,83.18761864128617724022885611,419,2.38355174208486519236732755,4.190,0.1079137471440055187564478001,-1.180080109165027840426403891,stop,-1.017459078355294163931196949,-1.021654498082685152071857704,10
1x,B,primary,AEP,2022-02-28,2022-03-01,2022-03-29,90.3951729990,86.68982746100446800040618540,98.6406569990,269,3.70534553799553199959381460,2.690,2.270996028497827727066293844,-0.1984076765476781522175558374,time,2.225294217623906419997752349,2.222595413990761408231314196,28
1x,B,primary,AEP,2022-03-30,2022-03-31,2022-04-29,99.8599029990,96.37954835666991567708963132,99.0604459995,287,3.48035464233008432291036868,2.870,1.422296147867830516064121707,-0.4769358785484858480860701949,time,-0.2297056138407684081025497250,-0.2325788842478626224062240995,29
1x,B,primary,AEP,2022-05-27,2022-05-31,2022-06-09,102.8313889995,98.68953945284657481864714968,98.64019468312015153123782611,241,4.14184954665342518135285032,2.410,0.07692529555001249550570021488,-1.125437065493206855703319559,stop,-1.011913704051923708669308369,-1.014328084363753215937192129,9
1x,B,primary,AEP,2022-07-29,2022-08-01,2022-08-29,98.3291389995,94.54658221144966759364940324,102.8785350000,264,3.78255678805033240635059676,2.640,1.890484241529607242728309859,-0.4227658933110830999285167979,time,1.202730389897179697090507627,1.200086675457361765270328397,28
1x,B,holdout,AEP,2024-04-24,2024-04-25,2024-05-23,86.5332429990,83.18021143313192577459720643,89.2353590005,298,3.35303156586807422540279357,2.980,2.059855049176041062334727796,-0.4125344399022648287028178225,time,0.8058725211554764577423724312,0.8028901454147306122767059105,28
1x,B,holdout,AEP,2024-07-11,2024-07-12,2024-08-09,91.2956250000,88.50128719886998072186766718,97.4812340005,357,2.79433780113001927813233282,3.570,4.693197434718378151233906701,-0.5209209135027802742243807639,time,2.213622489735694772511531310,2.210043824337418286715876093,28
1x,B,holdout,AEP,2024-09-04,2024-09-05,2024-10-03,103.0915210005,99.97226600156244238466774061,101.3193179985,320,3.11925499893755761533225939,3.200,0.6695441700698891577281871203,-0.8179901936100342716237921070,time,-0.5681494467761135441252708247,-0.5713553404922111627440506546,28
1x,B,holdout,AEP,2025-01-16,2025-01-17,2025-02-18,97.6888189995,94.32432065532564070524227968,102.1488970015,297,3.36449834417435929475772032,2.970,1.649927695792118889079903687,-0.2641748958025163027023855796,time,1.325629423989059389034190171,1.322657212688282548071142390,32
1x,B,holdout,AEP,2025-02-20,2025-02-21,2025-03-21,104.4021729990,100.4261164714710442954185100,105.0574459995,251,3.9760565275289557045814900,2.510,1.287160774894875875944965982,-0.7500333504698349024861871274,time,0.1648047496214144209890979469,0.1622896948351549278972702157,28
1x,B,holdout,AEP,2025-07-01,2025-07-02,2025-07-31,103.9019229990,100.7796117944222797055433280,113.0834290005,320,3.1223112045777202944566720,3.200,3.307831706800293213928530195,-0.4842323202066853171323905853,time,2.940612065843629061723078667,2.937409310146074416867332908,29
1x,B,holdout,AEP,2025-08-04,2025-08-05,2025-08-18,114.7473470010,110.9733729803344036368096403,110.9178862938442364349912355,264,3.7739740206655963631903597,2.640,0.1623365703222168363471501573,-1.077735824022090897978924295,stop,-1.014702455869153360165931816,-1.017352182641314963837226063,13
1x,B,holdout,AEP,2025-09-30,2025-10-01,2025-10-29,113.0164789995,109.6521705934889838797003384,122.0489459995,297,3.3643084060110161202996616,2.970,2.905061255097074324444667072,-0.3823894376631615954038021868,time,2.684791615376781248807273165,2.681819236274397834343863253,28
1x,B,holdout,AEP,2025-11-17,2025-11-18,2025-11-24,124.4822079990,120.4410281144702428938497922,120.3808076004130077724028673,247,4.0411798845297571061502078,2.470,0.07863916234379146110949923825,-1.210590010538288955632861029,stop,-1.014901715780524466160675706,-1.017376240618748446314142602,6
1x,B,holdout,AEP,2026-01-09,2026-01-12,2026-02-10,115.6577979990,112.2251442799928668236886441,121.1693879985,291,3.4326537190071331763113559,2.910,1.975790323225989909199506457,-0.08675416263255803439874965140,time,1.605635304540471395064412902,1.602722106525586159958375126,29
1x,B,holdout,AEP,2026-02-12,2026-02-13,2026-03-16,127.3836600000,122.5327805850275011410533266,134.0829190030,206,4.8508794149724988589466734,2.060,1.570094687674931493936718908,-0.1594884007242192213934236147,time,1.381040102197217816978207913,1.378978620320522538807936209,31
1x,B,holdout,AEP,2026-04-09,2026-04-10,2026-04-17,137.0685000000,132.1106388455322124333300100,132.0445835261094463271133450,201,4.9578611544677875666699900,2.010,0.1314076735313368810321894441,-1.018281037469259630520113215,stop,-1.013323350002095199606570564,-1.015340348802271053228164229,7
1x,B,holdout,AEP,2026-06-23,2026-06-24,2026-07-23,134.2871110005,129.1682756745805543780415767,134.8525380010,195,5.1188353259194456219584233,1.950,1.229359922487772235856692889,-0.9332427586234050284396106558,time,0.1104600879885578182177169948,0.1085065185995672084879342552,29
1x,C,primary,AEP,2017-05-22,2017-05-23,2017-06-21,69.4647150000,67.99634182986348829231014506,72.3638019990,681,1.46837317013651170768985494,6.810,2.387190171606118758689666649,-0.06450131473812941936065008895,time,1.974353017312675154657061038,1.967542759400464514045454263,29
1x,C,primary,AEP,2017-08-02,2017-08-03,2017-08-31,70.7853750000,69.25845614417674766024594741,73.5931820015,654,1.52691885582325233975405259,6.540,2.295227402971881351373960837,-0.3047804395270820007315065929,time,1.838871129786490874066188199,1.832321993293832652186381450,28
1x,C,primary,AEP,2017-09-11,2017-09-12,2017-09-12,74.5272429990,73.20943694572260332165956074,73.17283222724974201999873096,758,1.31780605327739667834043926,7.580,0,-1.424519939281871625014826512,stop,-1.027777014972594036167490230,-1.035365385032915053186865623,0
1x,C,primary,AEP,2017-10-12,2017-10-13,2017-11-10,73.5867780015,72.04743579720587251872298649,74.7426090005,649,1.53934220429412748127701351,6.490,1.463753798352604501241159312,-0.6930109487832677100672697843,time,0.7508603322742077834158867817,0.7443640509586535552028408468,28
1x,C,primary,AEP,2017-11-13,2017-11-14,2017-12-13,75.9679650000,74.08031545902043259563276453,76.4717469990,529,1.88764954097956740436723547,5.290,1.113572702117777899923245077,-0.09957674659378661189607817387,time,0.2668832259713685470800221460,0.2615856324388261398416876507,29
1x,C,primary,AEP,2018-09-05,2018-09-06,2018-09-19,73.5267429990,71.70252691624898336579276689,71.66667565279085887410987051,548,1.82421608275101663420723311,5.480,0.1169022699758243062520984546,-1.555046590052007963771314868,stop,-1.019652969731556606517695478,-1.025134776461886194720510870,13
1x,C,primary,AEP,2018-10-24,2018-10-25,2018-10-26,75.0375000000,72.47851581664978240486244263,72.44227655874145751366001141,390,2.55898418335021759513755737,3.900,0.1807357790678079975063133881,-1.151825798368606148933726998,stop,-1.014161579483027721743654044,-1.018069380111520867635682441,1
1x,C,primary,AEP,2018-11-12,2018-11-13,2018-12-13,76.3281460005,73.52000014829956066826736417,80.3198209995,356,2.80814585220043933173263583,3.560,1.546163279267621198172030425,-0.4658408321187966467905290992,time,1.421462847405934147605373334,1.417901778812518999811660449,30
1x,C,primary,AEP,2019-01-24,2019-01-25,2019-02-25,77.4086880015,74.65566919382831493804031361,80.7396090005,363,2.75301880767168506195968639,3.630,1.580560941456133258484847277,-0.4027161014703164759134706218,time,1.209915816672921704349273639,1.206283440471156008541640125,31
1x,C,primary,AEP,2019-03-11,2019-03-12,2019-04-09,83.0314929990,80.97873841974190441173657086,83.5282150000,487,2.05275457925809558826342914,4.870,1.494823118167889249641608118,-0.4635191213865843042381452192,time,0.2419782695988551859715115117,0.2371067666432441018961050851,28
1x,C,primary,AEP,2019-05-13,2019-05-14,2019-06-12,86.3431530015,83.90150317363084812938488299,89.3453040005,409,2.44164982786915187061511701,4.090,1.935923384486774961693051633,-0.6483939602762895191073273808,time,1.229558376771824880029482446,1.225462785386909917329335189,29
1x,C,primary,AEP,2019-08-21,2019-08-22,2019-09-20,91.3256389995,88.48510311540852098316731125,93.1334100000,352,2.84053588409147901683268875,3.520,0.7865977025721118527949747531,-0.8011291151943474255317590092,time,0.6364189977759073491042068692,0.6328985352969767532203384087,29
1x,C,primary,AEP,2019-09-24,2019-09-25,2019-10-02,94.6472979990,92.26813153540929520658008712,92.22199746964159055897679708,420,2.37916646359070479341991288,4.200,0.09780694397011806288524436718,-1.247200666455961466689501505,stop,-1.019390852415630397246768465,-1.023594005138667573624042399,7
1x,C,primary,AEP,2019-10-24,2019-10-25,2019-10-28,95.7378470010,93.45874964415151033385341409,93.41202026932943457868648738,438,2.27909735684848966614658591,4.380,0.009720953312251515581794726565,-1.253939412641767535971614122,stop,-1.020503457073326877098938959,-1.024891159059795716741763916,3
1x,C,primary,AEP,2019-12-05,2019-12-06,2020-01-07,92.2460969985,89.94298318931769236068522372,93.6431569990,434,2.30311380918230763931477628,4.340,1.530058995543566972946804343,-0.8406440840139759509120634966,time,0.6065961633897757961100434938,0.6022542155623905842741825937,32
1x,C,primary,AEP,2020-01-15,2020-01-16,2020-02-14,96.7383470010,94.73669521373089291032231479,103.7081219990,499,2.00165178726910708967768521,4.990,4.112430569270296251583804745,-0.04913342151992285955422605714,time,3.482011727678669395727831807,3.477015853739155072548632053,29
1x,C,primary,AEP,2021-07-14,2021-07-15,2021-08-12,85.9829720010,83.61164027414392558677204704,88.9055220015,421,2.37133172685607441322795296,4.210,1.689778765922614588456673498,-0.5789873198467651969059664834,time,1.232450933541354007185556678,1.228233893855701060194391738,28
1x,C,primary,AEP,2021-08-16,2021-08-17,2021-09-15,90.0750139995,87.47144780881268569888335275,87.42771208490827935603391107,384,2.60356619068731430111664725,3.840,0.5434791731284769034236642791,-1.088897224752939876278342808,stop,-1.016798391399014352773241471,-1.020639277041088274607834429,29
